outage_id,tower_id,region,location,outage_start,outage_end,duration_minutes,outage_type,affected_users,reported_by
6aa0475f-18a4-43bf-9827-3ede3f30ba3d,TWR004,East,Location_62,2024-01-20T00:00:00,2024-01-20T01:23:00,,Other,61.0,User
95fd9400-0855-4088-b7eb-2b7e2baadaec,TWR078,East,Mismatch_7,2024-04-16T07:00:00,2024-04-16T11:51:00,291.0,Hardware,171.0,Other
7cb0763f-e9cc-4e16-9d6a-85d987486e31,TWR038,East,Location_18,,2024-06-28T07:07:00,247.0,S0ftware,66.0,Admin
29c0d865-4d69-4e5c-b0a9-a99345d7dacb,TWR034,North,Location_98,2024-03-04T06:00:00,2024-03-04T08:26:00,146.0,Software,37.0,User
,TWR051,East,Location_49,2024-06-30T05:00:00,2024-06-30T09:06:00,246.0,Unkown,77.0,Admin
,TWR090,North,Location_54,2024-11-22T07:00:00,2024-11-22T06:40:00,-20.0,Other,127.0,Other
d6bdbe85-3d24-44d9-9f88-8b5fce8a20de,TWR024,Central,Location_82,2024-08-11T11:00:00,2024-08-11T11:07:00,7.0,Other,68.0,User
185696a5-1c37-45e1-bdc9-3731bbd1c8ba,TWR072,North,Location_2,2024-09-05T02:00:00,2024-09-05T02:50:00,50.0,Other,144.0,Auto
254cceb3-4148-4556-8e18-4db47ddf6844,TWR005,East,Mismatch_5,2024-07-17T13:00:00,2024-07-17T16:53:00,233.0,,145.0,Auto
798bbf43-2811-490f-b16e-1322b48ad241,TWR091,North,Location_21,2024-06-23T21:00:00,2024-06-23T22:14:00,74.0,S0ftware,7.0,Admin
4c271c29-ee67-4ec4-8147-0b26302c64d1,TWR012,South,Location_51,2024-10-18T04:00:00,2024-10-18T08:45:00,285.0,Software,15.0,Other
c7b21939-2616-44f7-8a7e-2b998d067522,TWR086,East,Location_10,2024-07-14T21:00:00,2024-07-15T01:05:00,245.0,Software,163.0,Admin
468da9a2-1484-46e1-8866-706b97ba973f,TWR024,West,Location_74,2024-11-18T00:00:00,2024-11-18T04:36:00,276.0,Hardware,96.0,User
a737596e-ff32-4a62-95b6-b1721fd3c5b1,TWR032,East,Location_76,2024-12-03T14:00:00,2024-12-03T18:08:00,248.0,Power,13.0,Auto
85a59828-9e7a-42d7-942d-f80d5491609b,TWR099,West,Location_43,2024-09-27T08:00:00,2024-09-27T10:52:00,172.0,Other,106.0,Other
939fb95b-d6bb-4faf-80a7-eae3c7ebfb64,TWR092,North,Location_90,2024-08-08T10:00:00,2024-08-08T13:52:00,232.0,Hardware,252.0,Other
4eb87547-5ba1-4a2f-915e-31096c48d810,TWR050,North,Location_51,2024-04-11T13:00:00,2024-04-11T17:08:00,248.0,Unkown,108.0,Auto
74061096-f127-40d7-a7c9-57686e00f994,TWR031,Central,Location_46,2024-02-21T07:00:00,2024-02-21T10:13:00,193.0,Hardware,116.0,Admin
e6f0d2ea-35a0-4c11-9f24-c6d7f3d06aad,TWR100,South,Location_32,2024-11-08T08:00:00,2024-11-08T10:46:00,166.0,S0ftware,75.0,Other
b124123c-0559-446e-8644-ec4d3e8022d1,TWR064,West,Mismatch_1,2024-11-10T12:00:00,2024-11-10T13:14:00,74.0,S0ftware,81.0,Auto
43eba673-0984-4db9-a3d2-a9bc343efa3e,TWR031,West,Location_64,2024-11-06T15:00:00,2024-11-06T14:57:00,-3.0,,,Auto
f9b60414-2abe-47d8-b331-ec0dd90f7910,TWR074,East,Location_40,2024-04-11T23:00:00,2024-04-12T00:37:00,97.0,Software,49.0,Other
0e700db3-2aee-458d-b199-2a5b0d0de98d,TWR020,North,Location_86,2024-01-28T15:00:00,2024-01-28T18:24:00,204.0,S0ftware,71.0,User
bd5c3754-f93e-4da9-bff6-e4d841710ddc,TWR086,South,Location_99,2024-01-12T12:00:00,2024-01-12T14:02:00,122.0,Hardware,183.0,Admin
91e11398-1b16-4dd6-af49-976a747ef561,TWR065,North,Location_60,2024-05-29T00:00:00,2024-05-29T01:34:00,94.0,Other,107.0,Auto
75f27b4c-f60c-4c05-b4ea-0690ccd3a234,TWR002,Central,Location_63,2024-08-20T00:00:00,2024-08-19T23:42:00,-18.0,Other,133.0,User
c09cf1fa-3632-469d-8385-6dc25e41519a,TWR069,South,Location_58,2024-03-03T19:00:00,2024-03-03T23:04:00,244.0,Software,50.0,Auto
b0f9bb18-72fd-49ca-a9b4-c01c0ebdae6b,TWR093,South,Location_40,2024-07-17T21:00:00,2024-07-18T00:10:00,190.0,S0ftware,148.0,User
6acd7c54-41e5-4cdb-a02e-0b211c813cce,TWR002,South,Location_61,2024-05-20T16:00:00,2024-05-20T20:23:00,263.0,Other,66.0,User
a327cc14-7908-45bb-a526-a7807cc54521,TWR034,Central,Mismatch_4,2024-04-09T00:00:00,2024-04-09T02:26:00,146.0,Other,,Admin
2dc68eea-7ea2-46ec-b037-ed6061edafc1,TWR065,North,Location_48,2024-04-10T21:00:00,2024-04-10T23:28:00,148.0,Power,127.0,
4cdd6741-c376-41fb-8596-ab61ab0eafd5,TWR072,,Mismatch_1,2024-06-02T05:00:00,2024-06-02T07:14:00,134.0,Software,22.0,Admin
1d9c54d2-76a7-44bd-9584-264a4887d48b,TWR021,West,Location_49,2024-12-04T04:00:00,2024-12-04T07:35:00,215.0,Unkown,92.0,User
e5651b42-07c6-4648-bd0d-8d791c56ca9d,TWR004,South,Location_7,2024-03-06T15:00:00,2024-03-06T19:07:00,247.0,Other,9.0,Auto
0ca43c58-34f7-425d-9b14-2c7d3865c6da,TWR016,East,Location_53,2024-07-08T00:00:00,2024-07-08T01:18:00,78.0,Hardware,20.0,Other
aed013dc-6ea6-4394-91df-c9d87baf5b4d,TWR063,West,Location_39,2024-07-06T04:00:00,2024-07-06T08:00:00,240.0,Software,110.0,Other
2dcaf317-b592-4986-818c-3e3e8d3c430c,TWR039,Central,Location_61,2024-07-04T18:00:00,2024-07-04T22:30:00,270.0,,33.0,Other
f3f3a0f6-1c50-48bc-a85d-ed185efcb634,TWR040,East,Mismatch_7,2024-09-15T06:00:00,2024-09-15T08:17:00,137.0,Software,0.0,Admin
9f9b66b3-166d-4f2a-b24b-4c0af864248b,TWR021,East,Location_21,2024-02-22T18:00:00,2024-02-22T22:01:00,241.0,Hardware,69.0,Auto
234c7093-9e40-4d5d-96cd-0644cb8c3e9c,TWR088,West,Location_76,2024-07-14T02:00:00,2024-07-14T04:12:00,132.0,Other,37.0,Other
dcadf824-881d-410a-8a2c-1c3d6f5d3ecf,TWR070,East,Location_13,2024-04-04T14:00:00,2024-04-04T14:45:00,45.0,Software,83.0,Admin
351b363a-df78-465d-8393-fe08e3ef1f79,TWR025,Central,Location_36,2024-01-29T22:00:00,2024-01-30T02:26:00,266.0,Other,115.0,Auto
e30570b9-064e-4b56-a760-96237dbc2bf6,TWR044,South,Location_28,2024-11-12T09:00:00,2024-11-12T11:55:00,175.0,Hardware,229.0,Admin
d82c24e3-38c4-4a6d-b02d-70e63d8c3e13,TWR038,West,Location_10,2024-02-09T06:00:00,2024-02-09T07:22:00,82.0,Unkown,168.0,Other
2d48e526-d988-42fc-aae0-28ca8287c4ed,TWR078,South,,2024-09-16T10:00:00,,79.0,Power,148.0,Other
498e52fc-cd9d-46e4-b2f7-b95e8d693f87,TWR032,West,Location_62,2024-07-25T16:00:00,2024-07-25T18:21:00,141.0,Unkown,9.0,Other
0f21c46c-6966-46d1-bcac-cee7803fa303,TWR034,North,Location_59,,2024-10-05T08:13:00,73.0,S0ftware,178.0,User
39355df5-d575-4ec3-870b-7a0d55bbcbad,TWR050,Central,Mismatch_3,2024-08-13T06:00:00,2024-08-13T10:16:00,256.0,Power,47.0,Other
621c1715-d65c-4885-8cf0-6bc46df8e0a2,TWR051,North,Location_84,2024-06-19T02:00:00,2024-06-19T04:18:00,138.0,Unkown,,Admin
d8806379-27fc-424a-8ddc-447eb77c1499,TWR024,West,,2024-01-07T03:00:00,2024-01-07T05:34:00,154.0,Other,112.0,Other
edd1c9c2-894e-4cb9-9578-de79c740c460,TWR025,South,Location_88,2024-08-14T23:00:00,2024-08-15T02:33:00,213.0,Hardware,106.0,Other
f3e81051-790a-47a8-9f83-370f34316f1e,TWR039,West,Location_84,2024-02-14T13:00:00,2024-02-14T15:05:00,125.0,S0ftware,224.0,Admin
d853be86-3ba0-46f5-9033-27bc68f12c57,TWR004,North,Mismatch_6,2024-10-20T00:00:00,2024-10-20T03:50:00,230.0,Software,31.0,Other
2eafb096-22b1-4289-8e56-df38983df86c,TWR077,South,Location_20,2024-01-11T04:00:00,2024-01-11T08:41:00,281.0,Unkown,182.0,Auto
ca42f115-1948-4b7a-9729-486ba94f6394,TWR057,Central,Location_83,2024-08-01T01:00:00,2024-08-01T01:28:00,28.0,Unkown,192.0,User
16eabefe-d2db-4230-accb-c04ae4d7d0ef,TWR013,South,Location_16,2024-12-24T01:00:00,2024-12-24T04:19:00,199.0,Other,235.0,User
d1ffdbb4-ca95-484b-9248-480dec7b6828,TWR095,,Location_29,2024-02-15T10:00:00,2024-02-15T10:57:00,57.0,S0ftware,74.0,Admin
3cf58ab4-83ad-42dd-ba7c-364312a90244,TWR027,North,Mismatch_1,2024-09-16T02:00:00,2024-09-16T03:02:00,62.0,Other,127.0,User
2f397d0e-59dc-4f36-a112-075820f0ea95,TWR037,North,Location_52,2024-02-25T10:00:00,2024-02-25T14:45:00,285.0,Software,104.0,Other
72e546d7-5d0d-4dff-88d5-6b7b064e4ae1,TWR044,North,Location_54,2024-12-07T21:00:00,2024-12-07T22:22:00,82.0,Hardware,114.0,User
9731e8bc-ab74-49ef-8750-cc7d0ee8a06a,TWR034,Central,Location_49,2024-12-11T04:00:00,2024-12-11T05:06:00,66.0,Unkown,,Admin
3b17ce31-aeac-4035-b83d-2cdd43d48a40,TWR054,East,Location_39,2024-02-02T05:00:00,2024-02-02T05:24:00,24.0,Unkown,79.0,User
c3cc84ed-3522-469f-a2cc-3adc0c451e66,TWR061,North,Location_76,2024-07-21T22:00:00,2024-07-22T02:37:00,277.0,Hardware,87.0,
80cd4473-aa1c-48ac-89e2-eb1ee5f8454b,TWR090,West,Location_94,2024-12-18T21:00:00,2024-12-19T00:30:00,210.0,Hardware,199.0,Other
6545bb97-e451-4cd4-9a08-81d02e0fb9b9,TWR055,Central,Location_72,2024-10-19T11:00:00,2024-10-19T14:36:00,216.0,Unkown,0.0,Auto
affe672e-b071-4184-abd3-8a51e02cef17,TWR065,West,Location_36,2024-01-18T20:00:00,2024-01-19T00:56:00,296.0,Other,134.0,Other
204405fd-18f5-49e6-b3ca-689f11508eec,TWR024,Central,Location_66,2024-11-03T17:00:00,2024-11-03T21:43:00,283.0,Unkown,68.0,User
458974e0-a3ac-4d9f-ad55-7f498f706a4b,TWR047,East,Mismatch_6,2024-08-27T18:00:00,2024-08-27T20:04:00,124.0,S0ftware,131.0,Other
4c6b2a87-6263-4dcf-a91a-c2a38c682ee9,TWR035,South,Location_28,2024-04-19T11:00:00,2024-04-19T11:52:00,52.0,S0ftware,101.0,Other
f39b461d-29e0-4ecb-b3d7-8a5e6ce8ef69,TWR007,North,Location_58,2024-02-17T15:00:00,2024-02-17T17:07:00,127.0,Unkown,56.0,Auto
60f109e9-76b2-4b65-a583-5cfa09475ffa,TWR034,East,Location_53,2024-02-17T17:00:00,2024-02-17T18:06:00,66.0,Unkown,154.0,Admin
efa760f7-4612-4fb8-90a0-85a52cecfbef,TWR098,North,Location_83,2024-10-28T06:00:00,2024-10-28T06:43:00,43.0,S0ftware,223.0,Other
fa39c305-8485-4e8c-b860-17282b4251d5,TWR003,South,Location_2,2024-08-10T21:00:00,2024-08-10T21:43:00,43.0,Unkown,95.0,Auto
5791fadc-749b-446c-9884-e55b6784b75b,TWR060,North,Location_27,2024-02-16T08:00:00,2024-02-16T08:35:00,35.0,Hardware,13.0,User
4f9f9232-e946-481c-8dad-00d2f9eeb27c,TWR001,South,Location_72,2024-04-11T20:00:00,2024-04-12T00:26:00,266.0,S0ftware,,Auto
e87086f1-e83e-46a9-b372-96cb3ac4bd47,TWR086,Central,Mismatch_10,2024-11-02T20:00:00,2024-11-02T23:53:00,233.0,Other,63.0,Other
eca70db7-6fe9-486b-8c31-624e6f968f7c,TWR059,Central,Location_91,2024-03-04T13:00:00,2024-03-04T13:59:00,59.0,,80.0,User
6eac5fe4-3145-471f-a20f-078071192b39,TWR067,Central,Location_79,2024-01-02T13:00:00,2024-01-02T16:28:00,208.0,Unkown,137.0,User
ce3dfd14-47af-4d53-a0bd-923b9ab98af9,TWR085,South,Location_10,2024-05-29T23:00:00,2024-05-30T03:12:00,252.0,Unkown,106.0,Other
0df6c296-b5eb-452b-a4a0-9eb7851d1b10,TWR071,North,Location_8,2024-10-19T12:00:00,2024-10-19T16:29:00,269.0,Other,178.0,User
7c8fa93f-6156-4fb8-818b-840f93be70fe,TWR069,South,Location_100,2024-09-27T19:00:00,2024-09-27T23:16:00,256.0,Hardware,,Other
61414205-1eef-4060-9c31-23d63c6bf7a9,TWR055,West,Location_31,2024-10-20T11:00:00,2024-10-20T11:07:00,7.0,Other,67.0,User
60efe320-eab2-4216-8b5c-bbcb97129690,TWR092,West,Location_64,2024-07-16T21:00:00,2024-07-16T23:45:00,165.0,Hardware,57.0,Admin
73f3c685-5b41-4ecc-803c-38f5708fc623,TWR001,Central,Location_81,2024-01-11T04:00:00,2024-01-11T08:14:00,254.0,Power,147.0,User
a11cdb5e-53e3-4b23-8a85-acb0d9e2fbfc,TWR093,West,Location_78,,2024-12-29T05:55:00,55.0,Unkown,128.0,Admin
9fe1df8c-77e9-44f0-a5c1-ac43df2052fc,TWR057,Central,Mismatch_9,2024-03-22T15:00:00,2024-03-22T17:57:00,177.0,Hardware,85.0,Other
5f6b9190-0c01-4127-9fda-44609f478847,TWR051,West,Location_22,2024-07-26T08:00:00,2024-07-26T12:15:00,255.0,Hardware,121.0,Admin
b3414003-6068-41fd-8186-d109ebb09688,TWR067,East,Mismatch_2,2024-06-10T03:00:00,,-3.0,S0ftware,86.0,User
abccce45-599f-429d-a35a-e6ffbddb2b0f,TWR088,North,Location_4,2024-07-04T08:00:00,2024-07-04T09:44:00,104.0,Power,61.0,Auto
6b9d1f9d-ea0b-4be4-8a2f-dffecbc333f2,TWR092,East,Mismatch_7,2024-03-09T07:00:00,2024-03-09T06:31:00,-29.0,Software,20.0,User
9654ef85-090e-4ef0-a045-6ffdc4628b94,TWR073,South,Location_83,2024-08-17T13:00:00,2024-08-17T16:45:00,225.0,Software,69.0,User
941939ab-a780-478f-9522-146beda68218,TWR090,West,Location_62,2024-10-18T21:00:00,2024-10-18T23:43:00,163.0,Other,118.0,Auto
ae78d001-9b7e-496d-8fe7-b3c9ae92d449,TWR098,North,Location_47,2024-04-03T08:00:00,2024-04-03T07:50:00,-10.0,Other,124.0,User
d24d9175-01f5-48d2-9785-df478df2c745,TWR088,Central,Location_4,2024-05-16T08:00:00,2024-05-16T11:44:00,224.0,S0ftware,141.0,Admin
435947e6-a514-48dc-ab6d-7b7ca518a05d,TWR093,Central,Location_34,2024-02-05T22:00:00,2024-02-06T02:58:00,298.0,Hardware,90.0,Other
bcddd034-24c0-44fe-931d-65c583fa0fa8,TWR051,South,Location_29,2024-12-16T04:00:00,2024-12-16T08:26:00,266.0,Other,132.0,Admin
78aafece-6061-4a05-8e68-09e91ce626ec,TWR022,East,Location_36,2024-12-19T12:00:00,2024-12-19T11:32:00,-28.0,S0ftware,56.0,User
c3f4c39f-2d78-489b-a800-1e5d3fbbbf41,TWR088,South,Location_93,2024-06-21T08:00:00,2024-06-21T10:30:00,150.0,Power,140.0,User
814199bb-8e59-4b20-819d-7afbf5724291,TWR039,North,Location_45,2024-11-28T06:00:00,2024-11-28T06:07:00,7.0,Software,0.0,Admin
f4ef7da0-05ee-4be7-8c3d-d1eb32ef8716,TWR051,South,Location_29,2024-06-20T22:00:00,2024-06-20T23:01:00,,Unkown,75.0,Auto
3df48ecb-1521-4a40-8a11-7e7616a7e6b1,TWR077,South,Location_33,2024-04-05T08:00:00,2024-04-05T11:57:00,237.0,Other,120.0,Other
d742b5c1-f4e0-406d-907d-0b2ea81ee26b,TWR089,West,Location_48,2024-02-17T02:00:00,2024-02-17T04:46:00,166.0,Other,203.0,Auto
7a22f7a8-168c-4d0f-829a-6c1ef9160860,TWR044,North,Location_4,2024-09-05T17:00:00,2024-09-05T20:29:00,209.0,,130.0,Auto
4a953a9c-4733-45f7-b5a5-4285b4d7d1ba,TWR081,Central,Location_81,2024-08-13T00:00:00,2024-08-13T02:49:00,169.0,Unkown,158.0,Auto
fa212617-47a4-444a-a8f7-fcec3ea11b8b,TWR040,East,Location_80,2024-11-23T11:00:00,2024-11-23T11:59:00,59.0,Power,72.0,User
c6c3869b-c74b-4f43-8ad2-d56f4fdf6452,TWR006,East,Location_47,2024-12-16T18:00:00,2024-12-16T20:22:00,142.0,S0ftware,105.0,User
99812181-b40b-4dcb-a480-332139c93a39,TWR055,South,Location_14,2024-09-03T22:00:00,,96.0,Hardware,156.0,Auto
6c31c752-2f15-4f52-a85d-f74b77a92752,TWR088,West,Location_72,2024-10-10T22:00:00,2024-10-10T21:51:00,-9.0,Unkown,52.0,Other
2dba950c-0802-4bf3-837d-ab5d3954eb6e,TWR090,North,Location_60,2024-02-20T21:00:00,,185.0,Power,55.0,Auto
6b9d2f71-bfce-4552-9190-93f84963cf6f,TWR077,North,Location_43,2024-03-29T23:00:00,2024-03-30T01:04:00,124.0,Unkown,32.0,User
672be1ca-1607-4072-9741-ce4f142feaf0,TWR084,North,Location_4,2024-02-12T06:00:00,2024-02-12T09:05:00,185.0,Unkown,56.0,Other
82d9b992-490b-49fe-a9b4-c01f66aaf9c9,TWR020,North,Mismatch_5,2024-09-04T15:00:00,2024-09-04T17:37:00,157.0,Unkown,80.0,Auto
aba522d2-8d35-4ad5-a9ec-96386f8ac181,TWR007,Central,Location_3,2024-05-16T21:00:00,2024-05-16T23:52:00,172.0,Hardware,48.0,Other
5ebc41b9-42bf-4f9b-a85c-825e9b862315,TWR007,North,Mismatch_1,2024-06-02T07:00:00,2024-06-02T07:32:00,32.0,Hardware,96.0,Other
548ef832-90af-4920-b6ae-992e88400adb,TWR087,South,Location_13,2024-02-26T13:00:00,2024-02-26T14:31:00,91.0,Software,132.0,Auto
684b1faa-952a-4f99-88d6-dd23f92f20d2,TWR064,South,Location_95,2024-12-20T17:00:00,2024-12-20T17:03:00,3.0,Unkown,105.0,Auto
a05cbeb0-80f8-4f72-9128-64bca80537a4,TWR042,Central,Location_70,2024-01-24T12:00:00,2024-01-24T16:37:00,277.0,Hardware,91.0,Other
2e0bfe25-53c5-4fab-a7fe-e1203a103c40,TWR043,South,Mismatch_7,2024-01-14T18:00:00,2024-01-14T21:43:00,223.0,Software,63.0,Admin
9478fc2d-8d9b-47bf-87af-c0df383dafca,TWR027,North,Location_78,2024-01-16T22:00:00,2024-01-17T02:20:00,260.0,Power,194.0,Admin
c0036e77-cd1b-4400-a160-5c7fa63cc656,TWR006,West,Location_46,2024-06-12T02:00:00,2024-06-12T02:58:00,58.0,S0ftware,66.0,Auto
862d6e55-587b-4c23-af7e-e05fce266fef,TWR071,Central,Location_79,2024-03-02T20:00:00,2024-03-02T22:59:00,179.0,Hardware,137.0,Admin
10898581-2edb-4dde-a42f-d78ce33ce082,TWR004,West,Location_17,2024-09-25T10:00:00,2024-09-25T10:31:00,31.0,Software,19.0,Admin
ff2f2b2b-a2cd-42a5-ac5f-3576d10e9758,TWR063,South,Location_26,2024-12-29T16:00:00,2024-12-29T20:17:00,257.0,Unkown,79.0,Admin
06487ddb-4a6c-490c-8a8e-7edc23ab7800,TWR062,,Location_24,2024-11-14T18:00:00,2024-11-14T22:17:00,257.0,Unkown,90.0,Admin
a0c81df2-c928-4260-be0c-47861cc81470,TWR004,South,Location_23,2024-08-30T20:00:00,2024-08-30T20:17:00,17.0,S0ftware,120.0,Other
19b2c7dd-66d8-4c11-b961-df8bd7ff7841,TWR002,North,Location_46,2024-12-26T02:00:00,2024-12-26T05:19:00,199.0,Other,82.0,Other
a4d08b3c-3c20-46b8-bab2-2d8b5e8fb032,TWR032,South,Location_19,2024-04-24T13:00:00,2024-04-24T16:20:00,200.0,Hardware,54.0,Other
718bd65d-5f0f-4f76-90e1-7b6b7a9274b0,TWR051,South,Location_1,2024-08-22T11:00:00,2024-08-22T13:12:00,132.0,Unkown,158.0,Other
f0b82774-6d16-40df-823b-1daf36e0d5ca,TWR070,East,Location_62,2024-10-30T04:00:00,2024-10-30T05:58:00,118.0,Software,30.0,User
a20dc4bf-d839-4a6c-87b9-2276997456a4,TWR016,North,Location_8,2024-02-10T09:00:00,2024-02-10T12:28:00,208.0,Unkown,46.0,User
44838610-8d04-48f7-bdbe-e182896a8ee9,TWR054,West,Location_52,2024-04-24T19:00:00,2024-04-24T20:30:00,,Hardware,59.0,User
51ac9f42-cebf-4d2f-9076-7b7105aa9ba1,TWR001,North,Location_69,2024-05-04T01:00:00,2024-05-04T03:53:00,173.0,Hardware,99.0,User
8b50ce9f-530d-46e0-839b-8feef19ac397,TWR082,East,Location_53,2024-01-19T02:00:00,2024-01-19T05:40:00,220.0,Unkown,21.0,Admin
0f3d218c-a08c-44f4-9456-4afeaf90084e,TWR077,West,Location_22,2024-06-22T07:00:00,2024-06-22T08:11:00,71.0,Unkown,138.0,Other
77460877-5b43-4d98-9280-1c799e21c575,TWR023,East,Mismatch_9,2024-09-05T12:00:00,2024-09-05T13:46:00,106.0,Unkown,130.0,User
d89f264c-a704-447b-a88b-30205703c1e9,TWR008,South,Location_31,2024-11-19T18:00:00,2024-11-19T20:07:00,,Software,25.0,Auto
a3c063cc-fc2c-482d-b18a-07ad6ef8947f,TWR005,Central,Location_19,2024-05-04T21:00:00,2024-05-05T00:04:00,184.0,Unkown,139.0,User
c1e5bd74-4b30-4b2a-8a45-c64fc6662b69,TWR057,Central,Location_71,2024-01-21T05:00:00,2024-01-21T06:27:00,87.0,S0ftware,10.0,Auto
48d7c45b-249d-4ea0-be4b-0eebc530abf8,TWR042,North,Location_82,2024-02-01T20:00:00,2024-02-01T22:06:00,126.0,Software,134.0,Auto
fb6ffc3e-ae17-49f2-a104-b1c65eb55ca1,TWR080,Central,Location_30,2024-08-14T11:00:00,2024-08-14T11:18:00,18.0,Unkown,130.0,Other
8a9946a4-4ad6-48b3-b6a6-b49cb30c39e6,TWR050,Central,Location_67,2024-03-10T19:00:00,2024-03-10T20:46:00,106.0,Software,222.0,Admin
076ebc61-0b25-4b7e-873e-daa121f1c6a5,TWR035,Central,Location_79,2024-10-26T15:00:00,2024-10-26T17:18:00,138.0,S0ftware,51.0,Auto
f2969ee2-e7d2-444c-81aa-0a732481e841,TWR040,North,Location_15,2024-10-09T12:00:00,2024-10-09T15:39:00,219.0,Hardware,8.0,Auto
,TWR022,South,Location_56,2024-10-29T04:00:00,2024-10-29T05:35:00,95.0,Software,0.0,Other
b7d314a5-1920-4f5e-b189-f0a9d6c48771,TWR032,West,Location_42,2024-02-02T18:00:00,2024-02-02T20:24:00,144.0,Unkown,135.0,Other
fe528fd0-3db3-4510-be7a-daa1d1cf96aa,TWR023,North,Location_87,2024-07-25T00:00:00,2024-07-25T03:44:00,224.0,S0ftware,56.0,Admin
66f6ed9c-ad02-4093-94cc-24352f8c1c40,TWR085,South,Location_63,2024-07-27T03:00:00,2024-07-27T02:56:00,-4.0,Unkown,67.0,Other
6ac683bf-ca8b-4047-935a-41e49c1f0cd4,TWR034,West,Location_97,2024-04-29T19:00:00,2024-04-29T18:39:00,-21.0,Unkown,138.0,Other
861dd5e1-190d-4ca7-863f-18821c242ed0,TWR072,South,Location_4,2024-11-28T00:00:00,2024-11-28T00:23:00,23.0,Software,2.0,Other
cdf50cee-1e94-4177-acd9-02530e8dd07c,TWR081,Central,Location_91,2024-02-20T01:00:00,2024-02-20T03:44:00,164.0,Unkown,131.0,Other
869496ba-d0bc-45ab-a5f0-78b3acf633c6,TWR011,North,Location_32,2024-06-11T16:00:00,2024-06-11T20:24:00,264.0,Software,72.0,User
2c8c625e-a401-43d7-b29f-b982d2d6a01a,TWR006,South,Location_14,2024-08-13T12:00:00,2024-08-13T13:48:00,108.0,Unkown,72.0,Other
3d7482b7-bc46-4682-8f5e-40a3bdebf53c,TWR026,East,Mismatch_2,2024-05-27T12:00:00,2024-05-27T14:50:00,170.0,Hardware,130.0,Auto
c0ae51cf-8e3a-47a3-830e-92d75baf20e0,TWR077,Central,Location_80,2024-04-14T09:00:00,2024-04-14T12:21:00,201.0,Hardware,94.0,Admin
e26b784d-3488-428c-8465-f1495c370609,TWR008,North,Location_8,2024-10-17T13:00:00,2024-10-17T13:52:00,52.0,Unkown,44.0,User
1da14245-3d6a-4f35-9140-b924164dc855,TWR017,East,Location_62,2024-08-11T14:00:00,2024-08-11T18:27:00,267.0,Hardware,83.0,User
d0adb4a4-5873-45d9-bef0-1accc6678dac,TWR048,Central,Location_65,2024-11-07T17:00:00,2024-11-07T19:35:00,155.0,Hardware,57.0,User
fa0fc193-cecc-43f0-ae1d-ab697a4e98e6,TWR029,North,Location_37,2024-09-27T11:00:00,2024-09-27T10:52:00,-8.0,Hardware,99.0,Other
c9935773-8f45-4304-8438-d4727d150f82,TWR072,,Location_20,2024-10-10T17:00:00,2024-10-10T18:14:00,74.0,Unkown,54.0,Auto
56430ef0-3eb9-44d3-aa22-b9cc4d1872f4,TWR005,East,Location_68,2024-11-22T17:00:00,2024-11-22T17:37:00,37.0,Software,48.0,Admin
06f60cc1-1a08-49b2-95d5-72b131d85179,TWR071,East,Location_91,2024-04-06T13:00:00,,220.0,S0ftware,113.0,Auto
a0191911-f2ac-49b0-b27d-c24418d22306,TWR089,South,Mismatch_9,2024-11-21T21:00:00,2024-11-21T21:55:00,55.0,Power,109.0,Admin
855b4cc1-478c-4c84-a5b3-772640512971,TWR039,South,Location_80,2024-10-23T02:00:00,2024-10-23T01:39:00,-21.0,Other,1.0,Other
a138846a-1996-4758-9ec4-64b4089c7ec9,TWR017,Central,Location_64,2024-07-08T00:00:00,2024-07-08T04:06:00,246.0,S0ftware,40.0,User
06802e0c-5c32-4c92-a617-530212e15bef,TWR043,Central,Location_77,2024-12-06T12:00:00,2024-12-06T13:36:00,96.0,Other,161.0,
9ac34628-ac66-49fe-8b32-08782c81c085,TWR046,Central,Location_30,2024-11-09T12:00:00,2024-11-09T12:50:00,50.0,Power,2.0,Admin
1b8a9087-ef48-4be7-8ab2-3711ecc81d16,TWR071,West,Location_39,2024-12-18T18:00:00,2024-12-18T19:52:00,112.0,Power,44.0,Admin
9d43a983-2767-40c9-96eb-954b66d95b4b,TWR095,East,Location_27,2024-06-22T06:00:00,2024-06-22T10:18:00,258.0,Power,185.0,Admin
80de0403-8c1f-4aa9-a2c4-818a380e38f4,TWR031,East,Location_87,2024-03-11T03:00:00,2024-03-11T02:30:00,-30.0,Software,118.0,Admin
9e20b0d4-b2c8-4bf1-b834-8c0fa96def38,TWR033,Central,Mismatch_10,2024-02-02T04:00:00,2024-02-02T07:10:00,190.0,S0ftware,109.0,Auto
6515b20c-2398-4939-af13-7d6f0bb9971c,TWR089,East,Location_2,2024-11-22T05:00:00,2024-11-22T08:59:00,239.0,Software,76.0,Auto
ec6382da-cae4-48ce-a2b1-b0bddfd9bc0d,TWR066,Central,Location_37,2024-03-25T06:00:00,2024-03-25T09:07:00,187.0,Hardware,0.0,Auto
d85b4e44-699c-4ed5-930e-32801ddd8c50,TWR069,Central,Location_18,2024-01-10T13:00:00,2024-01-10T13:14:00,14.0,Software,97.0,Admin
7f4b76c6-5bc1-4b15-ace4-32b33f64e6c0,TWR062,Central,Location_77,2024-03-09T11:00:00,2024-03-09T13:26:00,146.0,Unkown,84.0,User
